      # Columns are: wavelength (microns), kappa ext (cm^2 g^-1),   kappa abs (cm^2 g^-1), kappa sca (cm^2 g^-1), albedo
 # Note that the opacities are per gram of gas
   3.7283E-01   9.1678E+00   2.6175E+00   6.5503E+00   7.1449E-01
   3.7288E-01   9.1679E+00   2.6175E+00   6.5504E+00   7.1449E-01
   3.7293E-01   9.1680E+00   2.6175E+00   6.5505E+00   7.1450E-01
   3.7339E-01   9.1688E+00   2.6175E+00   6.5513E+00   7.1453E-01
   3.7344E-01   9.1689E+00   2.6174E+00   6.5514E+00   7.1453E-01
   3.7349E-01   9.1689E+00   2.6174E+00   6.5515E+00   7.1453E-01
   3.7496E-01   9.1697E+00   2.6165E+00   6.5532E+00   7.1466E-01
   3.7501E-01   9.1696E+00   2.6165E+00   6.5532E+00   7.1466E-01
   3.7506E-01   9.1696E+00   2.6164E+00   6.5532E+00   7.1467E-01
   3.7701E-01   9.1660E+00   2.6127E+00   6.5533E+00   7.1496E-01
   3.7706E-01   9.1659E+00   2.6125E+00   6.5533E+00   7.1497E-01
   3.7711E-01   9.1657E+00   2.6124E+00   6.5533E+00   7.1498E-01
   3.7973E-01   9.1558E+00   2.6046E+00   6.5512E+00   7.1553E-01
   3.7974E-01   9.1557E+00   2.6045E+00   6.5512E+00   7.1553E-01
   3.7978E-01   9.1556E+00   2.6044E+00   6.5511E+00   7.1554E-01
